	ArticleTitle	Question	Answer	DifficultyFromQuestioner	DifficultyFromAnswerer	ArticleFile
2595	Amedeo_Avogadro	Who showed that Avogadro's theory held in dilute solutions?	Jacobus Henricus van 't Hoff showed that Avogadro's theory holds in dilute solutions.	medium	medium	data/set4/a8
2596	Amedeo_Avogadro	In what language was his 1811 paper published?	French	hard	hard	data/set4/a8
2597	Amedeo_Avogadro	In what language was his 1811 paper published?	Avogadro's 1811 paper was published in French.	hard	hard	data/set4/a8
2598	Amedeo_Avogadro	Who was Avogadro's wife?	Felicita Mazz	hard	hard	data/set4/a8
2599	Amedeo_Avogadro	Who was Avogadro's wife?	Felicita Mazzé was Avogadro's wife.	hard	hard	data/set4/a8
2600	Amedeo_Avogadro	Why did Avogadro lose his chair at the University of Turin?	He was active in the revolutionary movements of 1821 against the king of Sardinia	hard	hard	data/set4/a8
2601	Amedeo_Avogadro	Why did Avogadro lose his chair at the University of Turin?	Avogadro lost his chair at the University of Turin because he was active in the revolutionary movements of 1821 against the king of Sardinia.	hard	hard	data/set4/a8
2602	Amedeo_Avogadro	Was Amedeo Avogadro was born in Turin?	Yes	easy	easy	data/set4/a8
2603	Amedeo_Avogadro	Was Amedeo Avogadro was born in Turin?	yes	easy	easy	data/set4/a8
2604	Amedeo_Avogadro	Is Avogadro hailed as a founder of the atomic-molecular theory?	Yes	easy	easy	data/set4/a8
2605	Amedeo_Avogadro	Is Avogadro hailed as a founder of the atomic-molecular theory?	yes	easy	easy	data/set4/a8
2606	Amedeo_Avogadro	Did Johann Josef Loschmidt first calculate the value of Avogadro's number?	Yes	easy	easy	data/set4/a8
2607	Amedeo_Avogadro	Did Johann Josef Loschmidt first calculate the value of Avogadro's number?	yes	easy	easy	data/set4/a8
2608	Amedeo_Avogadro	In 1820, Avogadro became a professor of physics where?	University of Turin	medium	medium	data/set4/a8
2609	Amedeo_Avogadro	In 1820, Avogadro became a professor of physics where?	University of Turin	medium	hard	data/set4/a8
2610	Amedeo_Avogadro	Avogadro did not actually use what word?	atom	medium	medium	data/set4/a8
2611	Amedeo_Avogadro	Avogadro did not actually use what word?	atom	medium	medium	data/set4/a8
2612	Amedeo_Avogadro	The number of elementary entities in 1 mole of a substance is known as what?	Avogadro constant	medium	medium	data/set4/a8
2613	Amedeo_Avogadro	The number of elementary entities in 1 mole of a substance is known as what?	Avogadro's constant	medium	medium	data/set4/a8
2614	Amedeo_Avogadro	What would a German call Avogadro's number?	Loschmidt number	hard	medium	data/set4/a8
2615	Amedeo_Avogadro	What would a German call Avogadro's number?	Loschmidt number	hard	hard	data/set4/a8
2616	Amedeo_Avogadro	Is Amedeo Avogadro Italian?	Yes	hard	easy	data/set4/a8
2617	Amedeo_Avogadro	Is Amedeo Avogadro Italian?	yes	hard	hard	data/set4/a8
2618	Amedeo_Avogadro	Did he become a professor before the revolutionary movements against the king of Sardinia?	Yes	hard	hard	data/set4/a8
2619	Amedeo_Avogadro	Did he become a professor before the revolutionary movements against the king of Sardinia?	yes	hard	hard	data/set4/a8
2620	Ant	Do ants belong to the Hymenoptera order?	yes	easy	easy	data/set1/a1
2621	Ant	Do ants belong to the Hymenoptera order?	yes	easy	easy	data/set1/a1
2622	Ant	Are ants used in cuisine?	yes	easy	easy	data/set1/a1
2623	Ant	Are ants used in cuisine?	yes	easy	medium	data/set1/a1
2624	Ant	Does an ant's head contain sensory organs?	yes	easy	easy	data/set1/a1
2625	Ant	Does an ant's head contain sensory organs?	yes	easy	easy	data/set1/a1
2626	Ant	How do most ants travel?	most ants travel by walking	medium	medium	data/set1/a1
2627	Ant	How do most ants travel?	by walking	medium	easy	data/set1/a1
2628	Ant	In ant colonies, what are the fertile female ants called?	queens	medium	medium	data/set1/a1
2629	Ant	In ant colonies, what are the fertile female ants called?	queens	medium	medium	data/set1/a1
2630	Ant	Who wrote about ants in A Tramp Abroad?	mark twain wrote about ants	medium	medium	data/set1/a1
2631	Ant	Who wrote about ants in A Tramp Abroad?	Mark Twain	medium	easy	data/set1/a1
2632	Ant	Do the ants eat plants, meats, or both?	both	hard	too hard	data/set1/a1
2633	Ant	What organs gives a bull ant its good sight?	compound eyes	hard	too hard	data/set1/a1
2634	Ant	What may happen to red fire ants if we use boiling water on the queen?	nests of red fire ants may be destroyed	hard	medium	data/set1/a1
2635	Ant	What may happen to red fire ants if we use boiling water on the queen?	die	hard	too hard	data/set1/a1
2636	Ant	Are ants found in Antartica?	No, there are no ants in antarctica.	easy	easy	data/set1/a1
2638	Ant	Do male ants take flight before females?	Yes, male ants take flight before females.	easy	easy	data/set1/a1
2640	Ant	Do worker ants have wings?	No, worker ants do not have wings.	easy	easy	data/set1/a1
2642	Ant	What are the three segments of an ant?	The head, mesosoma and metasoma are the three distinct body segments.	medium	hard	data/set1/a1
2644	Ant	What are the ant colonies that lack queens called?	Colonies that lack queens are called gamergate colonies.	medium	medium	data/set1/a1
2646	Ant	Where are bullet ants located?	Bullet ants are located in Central and South America.	medium	medium	data/set1/a1
2648	Ant	Do ants belong to the same order as bees?	Yes, ants belong to the same order as bees.	hard	medium	data/set1/a1
2650	Ant	What is the most common color of ants?	Most ants are red or black.	hard	hard	data/set1/a1
2652	Ant	Do all ants build nests?	No, not all ants build nests.	hard	medium	data/set1/a1
2654	Ant	Ultraviolet vision was first discovered in ants by Sir who in 1881?	John Lubbok		medium	data/set1/a1
2655	Ant	Do ants thrive in most ecosystems?	Yes.		easy	data/set1/a1
2656	Ant	Are several species of ants able to use the Earths magnetic field?	yes		easy	data/set1/a1
2657	Ant	Are termites actually more closely related to cockroaches as well as mantids?	Yes, termites are actually more closely related to cockroaches as well as mantids.		easy	data/set1/a1
2658	Ant	Do some caterpillars produce vibrations as well as sounds?	yes		easy	data/set1/a1
2659	Ant	Did ants evolve from wasp-like ancestors in the mid-Cretaceous period between 110 and 130 million years ago and diversified after the rise of flowering plants?	yes		easy	data/set1/a1
2660	Ant	Is the ant a marsupial?	no		medium	data/set1/a1
2661	Ant	Are they easily identified by their elbowed antennae and a distinctive node-like structure that forms a slender waist?	Yes, they are easily identified by their elbowed antennae and a distinctive node-like structure that forms a slender waist.		easy	data/set1/a1
2662	Antwerp	Is Antwerp a city?	Yes	easy	easy	data/set3/a4
2664	Antwerp	Is Antwerp a municipality?	Yes	easy	easy	data/set3/a4
2666	Antwerp	Is Antwerp in Belgium?	Yes	easy	easy	data/set3/a4
2668	Antwerp	What is Antwerp?	Antwerp is a city and municipality in Belgium.	medium	easy	data/set3/a4
2670	Antwerp	What is the population of the city of Antwerp?	Antwerp's population is 472,071.	medium	medium	data/set3/a4
2672	Antwerp	Where is the city of Antwerp?	Antwerp is in Belgium	medium	medium	data/set3/a4
2674	Antwerp	Why is Antwerp important to fashion?	Yes	hard	medium	data/set3/a4
2676	Antwerp	Antwerp is to the east of what river?	Antwerp is to the east of the Scheldt river	hard	too hard	data/set3/a4
2678	Antwerp	How many municipalities does Antwerp have?	None, Antwerp is a municipality.	hard	medium	data/set3/a4
2680	Arabic_language	Is Arabic a Central Semitic language?	Yes	easy	easy	data/set5/a3
2682	Arabic_language	Was Arabic a major vehicle of culture in Europe?	Yes	easy	easy	data/set5/a3
2684	Arabic_language	Is Arabic classified alongside Semitic languages?	Yes	easy	easy	data/set5/a3
2686	Arabic_language	How many people speak the Arabic language?	280 million people.	medium	easy	data/set5/a3
2688	Arabic_language	When was Arabic calligraphy invented?	Many styles were developed after 786.	medium	hard	data/set5/a3
2690	Arabic_language	Where is Arabic spoken?	The Middle East and North Africa	medium	medium	data/set5/a3
2692	Arabic_language	Why is Arabic related to Islam?	Arabic is the liturgical language of Islam	hard	hard	data/set5/a3
2694	Arabic_language	Why does Arabic heavily influence European languages?	Arabic was a major vehicle of culture in Europe, and the Arab and European civilizations are geographically close.	hard	hard	data/set5/a3
2697	Arabic_language	Is Arabic the largest member of the Semitic language family?	yes	easy	easy	data/set5/a3
2698	Arabic_language	Is Arabic the largest member of the Semitic language family?	yes	easy	easy	data/set5/a3
2699	Arabic_language	Does Modern Standard Arabic continue to evolve like other languages?	yes	easy	easy	data/set5/a3
2700	Arabic_language	Does Modern Standard Arabic continue to evolve like other languages?	yes	easy	easy	data/set5/a3
2701	Arabic_language	Is Hassaniya Arabic spoken in Mauritania?	yes	easy	easy	data/set5/a3
2702	Arabic_language	Is Hassaniya Arabic spoken in Mauritania?	Yes	easy	easy	data/set5/a3
2703	Arabic_language	What is the only variety of modern Arabic that has acquired official language status?	maltese	medium	medium	data/set5/a3
2704	Arabic_language	What is the only variety of modern Arabic that has acquired official language status?	Maltese	medium	medium	data/set5/a3
2705	Arabic_language	Egyptian Arabic is spoken by how many in Egypt?	76 million	medium	medium	data/set5/a3
2706	Arabic_language	Egyptian Arabic is spoken by how many in Egypt?	76 million	medium	medium	data/set5/a3
2707	Arabic_language	Where are the Western Arabic numerals used?	North Africa	medium	medium	data/set5/a3
2708	Arabic_language	Where are the Western Arabic numerals used?	present-day North Africa	medium	medium	data/set5/a3
2709	Arabic_language	The most active Academies of Arabic Language are found where?	damascus and cairo	hard	medium	data/set5/a3
2710	Arabic_language	Hassan Massoudy is a master of what genre?	Hassan Massoudy	hard	medium	data/set5/a3
2711	Arabic_language	Hassan Massoudy is a master of what genre?	Arabic calligraphy	hard	hard	data/set5/a3
2712	Berlin	Is Berlin the capital city of Germany?	Berlin is the capital city of Germany.	easy	easy	data/set3/a1
2713	Berlin	Is Berlin the capital city of Germany?	yes	easy	easy	data/set3/a1
2714	Berlin	Is Berlin the largest city in Germany?	Berlin is Germany's largest city.	easy	easy	data/set3/a1
2715	Berlin	Is Berlin the largest city in Germany?	yes	easy	easy	data/set3/a1
2716	Berlin	Is Schloss Charlottenburg the largest existing palace in Berlin?	Schloss Charlottenburg is the largest existing palace in Berlin. 	easy	easy	data/set3/a1
2717	Berlin	Is Schloss Charlottenburg the largest existing palace in Berlin?	yes	easy	easy	data/set3/a1
2718	Berlin	Which building is the site of the German parliament?	The Reichstag building is the site of the German parliament. 	medium	easy	data/set3/a1
2719	Berlin	Which building is the site of the German parliament?	The Reichstag building	medium	medium	data/set3/a1
2720	Berlin	Which two sports events did the Olympiastadion host?	The Olympiastadion hosted the 1936 Summer Olympics and the 2006 FIFA World Cup final. 	medium	medium	data/set3/a1
2721	Berlin	Which two sports events did the Olympiastadion host?	the 1936 Summer Olympics and the 2006 FIFA World Cup final	medium	medium	data/set3/a1
2722	Berlin	Where is the Berliner Dom located?	The Berliner Dom is located on the Spree Island across from the site of the Berliner Stadtschloss and adjacent to the Lustgarten.	medium	medium	data/set3/a1
2723	Berlin	Where is the Berliner Dom located?	on the Spree Island	medium	medium	data/set3/a1
2724	Berlin	Which Berlin building did architect Norman Foster remodel in the 1990s?	The Reichstag building was remodeled by architect Norman Foster in the 1990s.	hard	medium	data/set3/a1
2725	Berlin	Which Berlin building did architect Norman Foster remodel in the 1990s?	Reichstag building	hard	hard	data/set3/a1
2726	Berlin	Why is Vattenfall shifting towards reliance on cleaner, renewable energy sources?	Because burning lignite produces harmful emissions, Vattenfall has announced a commitment to shift towards reliance on cleaner, renewable energy sources.	hard	hard	data/set3/a1
2727	Berlin	Why is Vattenfall shifting towards reliance on cleaner, renewable energy sources?	Because burning lignite produces harmful emissions	hard	medium	data/set3/a1
2728	Berlin	What are the names of the two zoos in Berlin?	The two zoos in Berlin are the Zoologischer Garten Berlin and the Tierpark Friedrichsfelde.	hard	hard	data/set3/a1
2729	Berlin	What are the names of the two zoos in Berlin?	Zoologischer Garten Berlin and Tierpark Friedrichsfelde	hard	hard	data/set3/a1
2730	Berlin	Is Berlin the headquarters of Springer?	Yes, Berlin is the headquarters of Springer.	easy	medium	data/set3/a1
2732	Berlin	Does the Gendarmenmarkt border the French Cathedral?	Yes, the Gendarmenmarkt borders the French Cathedral.	easy	medium	data/set3/a1
2734	Berlin	Is the Nauen plain north of Berlin?	No, the Nauen plain stretches to the west of Berlin.	easy	hard	data/set3/a1
2736	Berlin	Where is the bust of Queen Nefertiti?	The bust of Queen Nefertiti is in the Altes Museum.	medium	hard	data/set3/a1
2738	Berlin	Where does the German President live?	The German President lives west of the center, Schloss Bellevue.	medium	hard	data/set3/a1
2740	Berlin	When did Berlin give up its status as a free Hanseatic city?	In 1451 Berlin gave up its status as a free Hanseatic city.	medium	medium	data/set3/a1
2742	Berlin	Which is the busiest airport in Berlin?	Tegel International Airport is the busiest airport in Berlin.	hard	hard	data/set3/a1
2744	Berlin	How many occupation zones was Germany divided into after the war?	Germany was divided into four occupation zones after the war.	hard	hard	data/set3/a1
2746	Berlin	Where was Popkomm held before moving to Berlin?	Popkomm was held in Cologne before moving to Berlin.	hard	hard	data/set3/a1
2748	Blaise_Pascal	Who was Blaise Pascal's father?	His father, Ãtienne Pascal (1588â1651), who also had an interest in science and mathematics, was a local judge	easy	medium	data/set4/a4
2749	Blaise_Pascal	Who was Blaise Pascal's father?	Ãtienne Pascal.	easy	easy	data/set4/a4
2750	Blaise_Pascal	Was Pascal a French mathematician?	yes	easy	easy	data/set4/a4
2751	Blaise_Pascal	Was Pascal a French mathematician?	Yes.	easy	easy	data/set4/a4
2752	Blaise_Pascal	Did Pascal have poor health throughout his life?	yes	easy	easy	data/set4/a4
2753	Blaise_Pascal	Did Pascal have poor health throughout his life?	Yes.	easy	easy	data/set4/a4
2754	Blaise_Pascal	How old was Pascal when he lost his mother?	at the age of three	medium	medium	data/set4/a4
2755	Blaise_Pascal	How old was Pascal when he lost his mother?	3.	medium	easy	data/set4/a4
2756	Blaise_Pascal	Who was Pascal's younger sister?	Jacqueline	medium	medium	data/set4/a4
2757	Blaise_Pascal	Who was Pascal's younger sister?	Jacqueline.	medium	medium	data/set4/a4
2758	Blaise_Pascal	What led Pascal to his religious conversion?	Two basic influences led him to his conversion: sickness and Jansenism	medium	medium	data/set4/a4
2759	Blaise_Pascal	What led Pascal to his religious conversion?	sickness and Jansenism	medium	medium	data/set4/a4
2760	Blaise_Pascal	How old was Pascal when he died?	39	hard	too hard	data/set4/a4
